date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:54:21	144076/144076	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:21%20GMT	https://www.tastemade.com/recipes/skillet-white-chicken-chili-dip	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/skillet-white-chicken-chili-dip.html	(from https://www.tastemade.com/recipes/browse?category__or=side)
08:54:22	109823/109823	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:22%20GMT	https://www.tastemade.com/recipes/mini-birthday-croissants	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/mini-birthday-croissants.html	(from https://www.tastemade.com/recipes/browse?category__or=side)
08:54:23	137510/137510	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:23%20GMT	https://www.tastemade.com/recipes/mac-n-cheese-empanadas	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/mac-n-cheese-empanadas.html	(from https://www.tastemade.com/recipes/browse?category__or=side)
08:54:24	137012/137012	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:24%20GMT	https://www.tastemade.com/recipes/prawn-saffron-biryani	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/prawn-saffron-biryani.html	(from https://www.tastemade.com/recipes/browse?category__or=main)
08:54:25	145278/145278	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:25%20GMT	https://www.tastemade.com/recipes/seared-salmon-with-wilted-spinach-and-wild-mushrooms	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/seared-salmon-with-wilted-spinach-and-wild-mushrooms.html	(from https://www.tastemade.com/recipes/browse?category__or=main)
08:54:26	133907/133907	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:26%20GMT	https://www.tastemade.com/recipes/seared-chicken-cutlets-in-a-lemon-herb-sauce-with-spring-veggies	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/seared-chicken-cutlets-in-a-lemon-herb-sauce-with-spring-veggies.html	(from https://www.tastemade.com/recipes/browse?category__or=main)
08:54:27	129871/129871	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:27%20GMT	https://www.tastemade.com/recipes/ultimate-summer-burgers	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/ultimate-summer-burgers.html	(from https://www.tastemade.com/recipes/browse?category__or=main)
08:54:28	124004/124004	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:28%20GMT	https://www.tastemade.com/recipes/california-avocado-gremolata-tri-tip-steak	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/california-avocado-gremolata-tri-tip-steak.html	(from https://www.tastemade.com/recipes/browse?category__or=main)
08:54:29	123353/123353	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:29%20GMT	https://www.tastemade.com/recipes/cranberry-swirl-cheesecake-bars	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/cranberry-swirl-cheesecake-bars.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:30	117007/117007	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:30%20GMT	https://www.tastemade.com/recipes/budget-lentil-soup	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/budget-lentil-soup.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:31	106842/106842	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:31%20GMT	https://www.tastemade.com/recipes/mixed-veggie-ramen	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/mixed-veggie-ramen.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:31	150088/150088	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:32%20GMT	https://www.tastemade.com/recipes/peanut-butter-chocolate-cupcakes	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/peanut-butter-chocolate-cupcakes.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:33	151496/151496	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:33%20GMT	https://www.tastemade.com/recipes/root-vegetable-gratin	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/root-vegetable-gratin.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:34	151288/151288	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:34%20GMT	https://www.tastemade.com/recipes/maple-cake	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/maple-cake.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:35	120926/120926	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:35%20GMT	https://www.tastemade.com/recipes/black-forest-brownies	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/black-forest-brownies.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:36	130568/130568	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:36%20GMT	https://www.tastemade.com/recipes/the-frankies-focaccia-pizza	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/the-frankies-focaccia-pizza.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:37	144204/144204	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:37%20GMT	https://www.tastemade.com/recipes/new-york-style-pizza	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/new-york-style-pizza.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:38	107403/107403	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:38%20GMT	https://www.tastemade.com/recipes/rainbow-pizza	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/rainbow-pizza.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:39	122699/122699	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:39%20GMT	https://www.tastemade.com/recipes/honey-ginger-buddha-bowls	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/honey-ginger-buddha-bowls.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:40	107358/107358	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:40%20GMT	https://www.tastemade.com/recipes/smokey-mushroom-queso-tacos-with-truffle-mole-negro	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/smokey-mushroom-queso-tacos-with-truffle-mole-negro.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:41	120924/120924	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:41%20GMT	https://www.tastemade.com/recipes/pesto-twist-tree	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/pesto-twist-tree.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:42	168965/168965	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:42%20GMT	https://www.tastemade.com/recipes/summer-herb-cheese-ball-with-christmas-caponata	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/summer-herb-cheese-ball-with-christmas-caponata.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:43	120756/120756	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:43%20GMT	https://www.tastemade.com/recipes/peppermint-ice-cream-cone-cake	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/peppermint-ice-cream-cone-cake.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:44	119759/119759	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:44%20GMT	https://www.tastemade.com/recipes/huevos-rancheros-quesadillas	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/huevos-rancheros-quesadillas.html	(from https://www.tastemade.com/recipes/browse?diet__or=vegetarian)
08:54:45	113258/113258	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:45%20GMT	https://www.tastemade.com/recipes/coconut-tres-leches-cake	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/coconut-tres-leches-cake.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:46	98172/98172	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:46%20GMT	https://www.tastemade.com/recipes/maple-and-sriracha-glazed-donuts-balls	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/maple-and-sriracha-glazed-donuts-balls.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:47	97538/97538	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:47%20GMT	https://www.tastemade.com/recipes/corn-cakes-with-cheese-cachapas	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/corn-cakes-with-cheese-cachapas.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:48	115240/115240	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:48%20GMT	https://www.tastemade.com/recipes/ham-croquettes	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/ham-croquettes.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:49	105644/105644	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:49%20GMT	https://www.tastemade.com/recipes/taco-bell-california-breakfast-crunchwrap	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/taco-bell-california-breakfast-crunchwrap.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:50	171636/171636	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:50%20GMT	https://www.tastemade.com/recipes/cornbread-waffle-with-chili	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/cornbread-waffle-with-chili.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:52	109581/109581	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:52%20GMT	https://www.tastemade.com/recipes/hangover-hash	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/hangover-hash.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:52	98303/98303	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:51%20GMT	https://www.tastemade.com/recipes/guava-and-chorizo-layered-dip	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/guava-and-chorizo-layered-dip.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:53	138619/138619	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:53%20GMT	https://www.tastemade.com/recipes/scooby-doo-sandwich	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/scooby-doo-sandwich.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:54	89411/89411	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:54%20GMT	https://www.tastemade.com/recipes/chocolate-chip-croissants-with-nutella	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chocolate-chip-croissants-with-nutella.html	(from https://www.tastemade.com/recipes/browse?author__or=zoe%20kelly)
08:54:55	160532/160532	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:55%20GMT	https://www.tastemade.com/recipes/one-pot-chicken-biryani	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/one-pot-chicken-biryani.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:54:56	107887/107887	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:56%20GMT	https://www.tastemade.com/recipes/bets-modeling-chocolate	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/bets-modeling-chocolate.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:54:57	109119/109119	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:57%20GMT	https://www.tastemade.com/recipes/portobello-pizza	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/portobello-pizza.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:54:58	128790/128790	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:58%20GMT	https://www.tastemade.com/recipes/blackened-salmon-with-avocado-salsa	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/blackened-salmon-with-avocado-salsa.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:54:59	119107/119107	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:54:59%20GMT	https://www.tastemade.com/recipes/breakfast-burrito-collard-wraps	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/breakfast-burrito-collard-wraps.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:55:00	111089/111089	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:00%20GMT	https://www.tastemade.com/recipes/steak-and-waffles	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/steak-and-waffles.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:55:01	135984/135984	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:01%20GMT	https://www.tastemade.com/recipes/spicy-jambalaya	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/spicy-jambalaya.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:55:02	112471/112471	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:02%20GMT	https://www.tastemade.com/recipes/frito-pie-burrito	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/frito-pie-burrito.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:55:03	147931/147931	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:03%20GMT	https://www.tastemade.com/recipes/vegan-veggie-pizza-wrap	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/vegan-veggie-pizza-wrap.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:55:04	127819/127819	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:04%20GMT	https://www.tastemade.com/recipes/grilled-caesar-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/grilled-caesar-salad.html	(from https://www.tastemade.com/recipes/browse?category__or=quick_and_easy)
08:55:05	173036/173036	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:05%20GMT	https://www.tastemade.com/recipes/turkey-tortilla-soup	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/turkey-tortilla-soup.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:06	117308/117308	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:06%20GMT	https://www.tastemade.com/recipes/chicken-pizzaiola	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chicken-pizzaiola.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:07	122137/122137	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:07%20GMT	https://www.tastemade.com/recipes/lemon-roast-chicken	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/lemon-roast-chicken.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:08	134972/134972	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:08%20GMT	https://www.tastemade.com/recipes/jack-olantern-stuffed-peppers	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/jack-olantern-stuffed-peppers.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:09	116934/116934	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:09%20GMT	https://www.tastemade.com/recipes/chilled-cucumber-avocado-soup	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chilled-cucumber-avocado-soup.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:11	178723/178723	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:11%20GMT	https://www.tastemade.com/recipes/chipotle-chicken-burrito-bowl	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chipotle-chicken-burrito-bowl.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:11	105543/105543	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:11%20GMT	https://www.tastemade.com/recipes/blueberry-breakfast-smoothie-bowl	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/blueberry-breakfast-smoothie-bowl.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:12	120171/120171	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:12%20GMT	https://www.tastemade.com/recipes/crispy-potato-rosti	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/crispy-potato-rosti.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:13	145235/145235	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:13%20GMT	https://www.tastemade.com/recipes/spring-veggie-stir-fry	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/spring-veggie-stir-fry.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:14	138467/138467	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:14%20GMT	https://www.tastemade.com/recipes/spring-green-quinoa	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/spring-green-quinoa.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:15	92974/92974	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:15%20GMT	https://www.tastemade.com/recipes/crunchy-loaded-gluten-free-baked-potato-crackers	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/crunchy-loaded-gluten-free-baked-potato-crackers.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:16	116275/116275	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:16%20GMT	https://www.tastemade.com/recipes/winter-citrus-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/winter-citrus-salad.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:17	133867/133867	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:17%20GMT	https://www.tastemade.com/recipes/milk-braised-pork-with-polenta-sage	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/milk-braised-pork-with-polenta-sage.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:18	104688/104688	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:18%20GMT	https://www.tastemade.com/recipes/salted-almond-toffee	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/salted-almond-toffee.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:19	102469/102469	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:19%20GMT	https://www.tastemade.com/recipes/dark-chocolate-truffles	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/dark-chocolate-truffles.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:20	115963/115963	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:20%20GMT	https://www.tastemade.com/recipes/braised-turkey-legs	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/braised-turkey-legs.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:21	110441/110441	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:21%20GMT	https://www.tastemade.com/recipes/cranberry-brussels-salad	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/cranberry-brussels-salad.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:22	152204/152204	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:22%20GMT	https://www.tastemade.com/recipes/vegetarian-birria-style-tacos	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/vegetarian-birria-style-tacos.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:23	134629/134629	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:23%20GMT	https://www.tastemade.com/recipes/mapo-tofu	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/mapo-tofu.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:24	119889/119889	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:24%20GMT	https://www.tastemade.com/recipes/milk-chocolate-pot-de-creme	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/milk-chocolate-pot-de-creme.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:25	118224/118224	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:25%20GMT	https://www.tastemade.com/recipes/5-spice-chicken-wings	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/5-spice-chicken-wings.html	(from https://www.tastemade.com/recipes/browse?diet__or=gluten_free)
08:55:26	107584/107584	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:26%20GMT	https://www.tastemade.com/recipes/avocado-ice-cream-with-edible-seed	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/avocado-ice-cream-with-edible-seed.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:27	135865/135865	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:27%20GMT	https://www.tastemade.com/recipes/giant-soup-dumpling	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/giant-soup-dumpling.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:28	171143/171143	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:28%20GMT	https://www.tastemade.com/recipes/rainbow-lasagna	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/rainbow-lasagna.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:29	102212/102212	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:29%20GMT	https://www.tastemade.com/recipes/toasted-spiced-pumpkin-seeds	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/toasted-spiced-pumpkin-seeds.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:30	91084/91084	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:30%20GMT	https://www.tastemade.com/recipes/maple-cardamom-pumpkin-seed-butter	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/maple-cardamom-pumpkin-seed-butter.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:31	127157/127157	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:31%20GMT	https://www.tastemade.com/recipes/pineapple-upside-down-bundt-cake	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/pineapple-upside-down-bundt-cake.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:32	101038/101038	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:32%20GMT	https://www.tastemade.com/recipes/chocolate-cream-pie-in-a-cup	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/chocolate-cream-pie-in-a-cup.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:33	97092/97092	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:33%20GMT	https://www.tastemade.com/recipes/oreo-ice-cream-pie	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/oreo-ice-cream-pie.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:34	108281/108281	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:34%20GMT	https://www.tastemade.com/recipes/sushi-smores	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/sushi-smores.html	(from https://www.tastemade.com/recipes/browse?diet__or=nut_free)
08:55:35	132622/132622	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:35%20GMT	https://www.tastemade.com/recipes/braised-beef-calzone	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/braised-beef-calzone.html	(from https://www.tastemade.com/recipes/browse?category__or=for_two)
08:55:36	128962/128962	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:36%20GMT	https://www.tastemade.com/recipes/mini-mini-tacos	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/mini-mini-tacos.html	(from https://www.tastemade.com/recipes/browse?category__or=for_two)
08:55:37	109513/109513	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:37%20GMT	https://www.tastemade.com/recipes/grilled-pork-chops-with-spicy-grilled-peaches	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/grilled-pork-chops-with-spicy-grilled-peaches.html	(from https://www.tastemade.com/recipes/browse?category__or=for_two)
08:55:38	90469/90469	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:38%20GMT	https://www.tastemade.com/recipes/best-pineapple-snacks	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/best-pineapple-snacks.html	(from https://www.tastemade.com/recipes/browse?category__or=for_two)
08:55:39	180541/180541	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:39%20GMT	https://www.tastemade.com/recipes/uni-4-ways	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/uni-4-ways.html	(from https://www.tastemade.com/recipes/browse?category__or=for_two)
08:55:40	148479/148479	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Oct%202024%2012:55:40%20GMT	https://www.tastemade.com/recipes/thai-bbq-hot-pot	/Users/khubaib-shopsense/websites/tastemade/www.tastemade.com/recipes/thai-bbq-hot-pot.html	(from https://www.tastemade.com/recipes/browse?category__or=for_two)
